3.308346549143107995e-01,3.580986972361766552e-01,3.856836558510576829e-01,4.151758577334495603e-01,4.466320019493790761e-01,4.746499186735252951e-01,4.916246342631318544e-01,4.965974827897573496e-01,4.917757450781921058e-01,4.793782072194402444e-01,4.610166977579919223e-01,4.381083862994457068e-01,4.118002912266587323e-01,3.832260425485073951e-01,3.532973333983068787e-01
4.129011729100867112e-01,4.407555162118864112e-01,4.661628428967954929e-01,4.903900943482736863e-01,5.142517682198241014e-01,5.376269034696478100e-01,5.583190352409586055e-01,5.724617932117904706e-01,5.776873647427096525e-01,5.741224155377394611e-01,5.632136863028941454e-01,5.464271220439063104e-01,5.250633197069953795e-01,5.003165441826749049e-01,4.730603591631802884e-01
4.846180069485048203e-01,5.134477111255645321e-01,5.381691012886686831e-01,5.600442293924302595e-01,5.799792249095719887e-01,5.983796654416488892e-01,6.148966035233396354e-01,6.281202548021577181e-01,6.360166597232440600e-01,6.370377577040164940e-01,6.310912786963460697e-01,6.188350524887900050e-01,6.014447105025363394e-01,5.799753190671720349e-01,5.553948930509450266e-01
5.393592681607841666e-01,5.675785249595212134e-01,5.906678578028494719e-01,6.209365912816959820e-01,6.382687086176723756e-01,6.411557336800930429e-01,6.659610444582442224e-01,6.634709914750828164e-01,6.695262293759123295e-01,6.705535219304038508e-01,6.779481682478789573e-01,6.555279330074760269e-01,6.402723054968737504e-01,6.209427325633544159e-01,6.087152812933195323e-01
5.964661689902917008e-01,6.250365217665762030e-01,6.474947237142451018e-01,6.739999345570805156e-01,6.797334746851751985e-01,6.913473962872388467e-01,7.099206824521758774e-01,7.070658175163183623e-01,7.104369306809424911e-01,7.098441197082526744e-01,7.046753315743498058e-01,6.946759915368773131e-01,6.802067000574709699e-01,6.694110185940848057e-01,6.472984433575164065e-01
6.526187770766568308e-01,6.758417237716778381e-01,6.974040469697299072e-01,7.136933539742040811e-01,7.333046038810331346e-01,7.349290934055703328e-01,7.486370331332380390e-01,7.520398563388165369e-01,7.451734797194052851e-01,7.422990246919334290e-01,7.356012787709921286e-01,7.248053447300819574e-01,7.100767890164316753e-01,6.917677050825068452e-01,6.758757076771355621e-01
6.930099616955472941e-01,7.211556354782493461e-01,7.416688403267484020e-01,7.622734619112696564e-01,7.665148001257463539e-01,7.730660509926816637e-01,7.828451938811954447e-01,7.773346400797497280e-01,7.811318383750248673e-01,7.699766933848333217e-01,7.613803975986500605e-01,7.492851179383709370e-01,7.337126987797386590e-01,7.197368207245304905e-01,6.935138697567838628e-01
7.343260540019789229e-01,7.618762841470456681e-01,7.812044445356983724e-01,7.942241645198483413e-01,8.077669331856546231e-01,8.121514477865190429e-01,8.077836562518541097e-01,8.059647487311059066e-01,8.013592686862388570e-01,7.938720527144305095e-01,7.880788927295375723e-01,7.697390286885474886e-01,7.530936746453046338e-01,7.336338579878852739e-01,7.156645538548569441e-01
7.760305465863864827e-01,7.992108380654080468e-01,8.172710112719645537e-01,8.286737418538118183e-01,8.349165862785482561e-01,8.370766317490199171e-01,8.358726124464809226e-01,8.364210511614256216e-01,8.293578859166453876e-01,8.151609992088865164e-01,8.069643833318772552e-01,7.875581047420227021e-01,7.696935623195809706e-01,7.493298106181642826e-01,7.267967096460147269e-01
8.108891156091744268e-01,8.336771951946272408e-01,8.504591777559358245e-01,8.642868858747478900e-01,8.646656168060838921e-01,8.648386595241683850e-01,8.611731371235255006e-01,8.592892338164126453e-01,8.462274935928993935e-01,8.345734397335640153e-01,8.199203622245373468e-01,8.036171439849687514e-01,7.844507514614904586e-01,7.661515983905313742e-01,7.394778495769428472e-01
